coarse_cell_id	landuse	restored_ha
125134	ForestDryPoor	2.65000000
125135	ForestDryPoor	3.08000000
125136	ForestDryPoor	3.72000000
125137	ForestDryPoor	3.03000000
125138	ForestDryPoor	3.01000000
125139	ForestDryPoor	1.39000000
125140	ForestDryPoor	1.52000000
125389	ForestDryPoor	3.68000000
125390	ForestDryPoor	3.89000000
125391	ForestDryPoor	2.31000000
125392	ForestDryPoor	3.92000000
125393	ForestDryPoor	2.06000000
125395	ForestDryPoor	3.10000000
125396	ForestDryPoor	2.88000000
125397	ForestDryPoor	3.82000000
125398	ForestDryPoor	1.90000000
125399	ForestDryPoor	3.72000000
125400	ForestDryPoor	3.56000000
125401	ForestDryPoor	2.03000000
125426	ForestDryPoor	1.73000000
125427	ForestDryPoor	2.75000000
125428	ForestDryPoor	3.25000000
125429	ForestDryPoor	3.11000000
125430	ForestDryPoor	3.34000000
125431	ForestDryPoor	3.75000000
125432	ForestDryPoor	3.95000000
125433	ForestDryPoor	1.64000000
125434	ForestDryPoor	1.60000000
125435	ForestDryPoor	2.53000000
125684	ForestDryPoor	3.52000000
125685	ForestDryPoor	2.74000000
125686	ForestDryPoor	2.24000000
125687	ForestDryPoor	3.98000000
125688	ForestDryPoor	2.24000000
125690	ForestDryPoor	1.59000000
125691	ForestDryPoor	3.84000000
125692	ForestDryPoor	3.55000000
125693	ForestDryPoor	2.62000000
125694	ForestDryPoor	3.57000000
125695	ForestDryPoor	3.70000000
125696	ForestDryPoor	1.24000000
125719	ForestDryPoor	1.46000000
125720	ForestDryPoor	3.10000000
125721	ForestDryPoor	3.60000000
125722	ForestDryPoor	3.04000000
125723	ForestDryPoor	1.19000000
125726	ForestDryPoor	2.09000000
125729	ForestDryPoor	1.84000000
125985	ForestDryPoor	1.12000000
125986	ForestDryPoor	1.82000000
125987	ForestDryPoor	2.25000000
125988	ForestDryPoor	3.28000000
125989	ForestDryPoor	3.84000000
125990	ForestDryPoor	3.95000000
125991	ForestDryPoor	1.07000000
126014	ForestDryPoor	3.35000000
126015	ForestDryPoor	1.87000000
126016	ForestDryPoor	3.29000000
126017	ForestDryPoor	1.83000000
126018	ForestDryPoor	2.50000000
126019	ForestDryPoor	2.28000000
126021	ForestDryPoor	1.28000000
126280	ForestDryPoor	1.66000000
126282	ForestDryPoor	1.99000000
126283	ForestDryPoor	3.63000000
126284	ForestDryPoor	2.96000000
126285	ForestDryPoor	3.87000000
126286	ForestDryPoor	2.19000000
126308	ForestDryPoor	1.70000000
126309	ForestDryPoor	2.48000000
126310	ForestDryPoor	2.54000000
126311	ForestDryPoor	3.84000000
126312	ForestDryPoor	3.08000000
126313	ForestDryPoor	3.85000000
126314	ForestDryPoor	3.04000000
126576	ForestDryPoor	1.66000000
126577	ForestDryPoor	1.10000000
126578	ForestDryPoor	2.67000000
126579	ForestDryPoor	3.60000000
126580	ForestDryPoor	3.63000000
126581	ForestDryPoor	3.12000000
126598	ForestDryPoor	1.01000000
126599	ForestDryPoor	1.61000000
126600	ForestDryPoor	3.19000000
126601	ForestDryPoor	3.10000000
126602	ForestDryPoor	3.74000000
126603	ForestDryPoor	3.74000000
126604	ForestDryPoor	3.50000000
126605	ForestDryPoor	2.95000000
126606	ForestDryPoor	1.56000000
126608	ForestDryPoor	1.56000000
126609	ForestDryPoor	2.16000000
126872	ForestDryPoor	3.31000000
126873	ForestDryPoor	1.57000000
126874	ForestDryPoor	3.48000000
126875	ForestDryPoor	2.71000000
126876	ForestDryPoor	3.92000000
126877	ForestDryPoor	3.14000000
126892	ForestDryPoor	2.03000000
126893	ForestDryPoor	3.94000000
126894	ForestDryPoor	3.02000000
126895	ForestDryPoor	3.22000000
126896	ForestDryPoor	3.60000000
126897	ForestDryPoor	3.86000000
126898	ForestDryPoor	3.23000000
126899	ForestDryPoor	1.80000000
127163	ForestDryPoor	2.78000000
127164	ForestDryPoor	1.43000000
127167	ForestDryPoor	2.69000000
127168	ForestDryPoor	1.11000000
127171	ForestDryPoor	2.56000000
127172	ForestDryPoor	3.68000000
127173	ForestDryPoor	3.76000000
127174	ForestDryPoor	1.49000000
127185	ForestDryPoor	2.91000000
127186	ForestDryPoor	2.54000000
127187	ForestDryPoor	2.32000000
127188	ForestDryPoor	4.00000000
127189	ForestDryPoor	3.44000000
127190	ForestDryPoor	3.29000000
127191	ForestDryPoor	3.14000000
127192	ForestDryPoor	2.32000000
127193	ForestDryPoor	2.28000000
127194	ForestDryPoor	2.59000000
127210	ForestDryPoor	1.86000000
127457	ForestDryPoor	2.01000000
127458	ForestDryPoor	3.15000000
127459	ForestDryPoor	2.80000000
127460	ForestDryPoor	3.04000000
127461	ForestDryPoor	1.28000000
127462	ForestDryPoor	1.81000000
127463	ForestDryPoor	2.42000000
127464	ForestDryPoor	3.37000000
127466	ForestDryPoor	1.12000000
127467	ForestDryPoor	3.53000000
127468	ForestDryPoor	3.12000000
127469	ForestDryPoor	3.16000000
127478	ForestDryPoor	1.21000000
127479	ForestDryPoor	3.23000000
127480	ForestDryPoor	3.04000000
127481	ForestDryPoor	1.53000000
127482	ForestDryPoor	3.25000000
127483	ForestDryPoor	3.44000000
127484	ForestDryPoor	3.77000000
127485	ForestDryPoor	2.57000000
127486	ForestDryPoor	2.07000000
127487	ForestDryPoor	3.89000000
127488	ForestDryPoor	2.69000000
127504	ForestDryPoor	2.87000000
127506	ForestDryPoor	1.81000000
127754	ForestDryPoor	3.93000000
127755	ForestDryPoor	3.35000000
127756	ForestDryPoor	2.53000000
127757	ForestDryPoor	2.73000000
127758	ForestDryPoor	3.71000000
127759	ForestDryPoor	3.66000000
127763	ForestDryPoor	2.32000000
127764	ForestDryPoor	4.00000000
127774	ForestDryPoor	2.84000000
127775	ForestDryPoor	3.31000000
127776	ForestDryPoor	3.47000000
127777	ForestDryPoor	2.27000000
127778	ForestDryPoor	3.80000000
127779	ForestDryPoor	3.74000000
127780	ForestDryPoor	1.97000000
127782	ForestDryPoor	1.19000000
127801	ForestDryPoor	2.57000000
128049	ForestDryPoor	3.87000000
128050	ForestDryPoor	3.44000000
128051	ForestDryPoor	3.36000000
128052	ForestDryPoor	2.77000000
128053	ForestDryPoor	3.62000000
128054	ForestDryPoor	3.69000000
128055	ForestDryPoor	1.87000000
128059	ForestDryPoor	3.29000000
128069	ForestDryPoor	1.29000000
128070	ForestDryPoor	3.93000000
128071	ForestDryPoor	3.27000000
128072	ForestDryPoor	3.35000000
128073	ForestDryPoor	2.85000000
128074	ForestDryPoor	3.47000000
128075	ForestDryPoor	3.35000000
128076	ForestDryPoor	3.33000000
128077	ForestDryPoor	3.54000000
128078	ForestDryPoor	1.51000000
128092	ForestDryPoor	2.87000000
128093	ForestDryPoor	3.09000000
128095	ForestDryPoor	2.01000000
128344	ForestDryPoor	2.15000000
128345	ForestDryPoor	3.41000000
128346	ForestDryPoor	2.58000000
128348	ForestDryPoor	2.97000000
128349	ForestDryPoor	3.41000000
128350	ForestDryPoor	2.99000000
128354	ForestDryPoor	3.43000000
128363	ForestDryPoor	1.64000000
128364	ForestDryPoor	1.62000000
128365	ForestDryPoor	3.83000000
128366	ForestDryPoor	3.68000000
128367	ForestDryPoor	3.66000000
128368	ForestDryPoor	3.84000000
128369	ForestDryPoor	3.21000000
128370	ForestDryPoor	3.65000000
128371	ForestDryPoor	2.20000000
128372	ForestDryPoor	3.88000000
128373	ForestDryPoor	1.60000000
128383	ForestDryPoor	1.21000000
128386	ForestDryPoor	1.10000000
128640	ForestDryPoor	3.65000000
128641	ForestDryPoor	4.00000000
128642	ForestDryPoor	3.54000000
128643	ForestDryPoor	3.47000000
128644	ForestDryPoor	3.60000000
128645	ForestDryPoor	2.78000000
128646	ForestDryPoor	1.43000000
128647	ForestDryPoor	1.05000000
128649	ForestDryPoor	2.05000000
128655	ForestDryPoor	1.20000000
128658	ForestDryPoor	3.53000000
128659	ForestDryPoor	3.36000000
128660	ForestDryPoor	3.04000000
128661	ForestDryPoor	2.97000000
128662	ForestDryPoor	3.45000000
128663	ForestDryPoor	3.92000000
128664	ForestDryPoor	3.36000000
128665	ForestDryPoor	3.58000000
128666	ForestDryPoor	2.30000000
128667	ForestDryPoor	1.21000000
128678	ForestDryPoor	1.13000000
128681	ForestDryPoor	3.05000000
128935	ForestDryPoor	1.72000000
128936	ForestDryPoor	3.21000000
128937	ForestDryPoor	3.54000000
128938	ForestDryPoor	3.62000000
128939	ForestDryPoor	3.77000000
128940	ForestDryPoor	3.58000000
128941	ForestDryPoor	3.01000000
128942	ForestDryPoor	1.99000000
128943	ForestDryPoor	1.49000000
128950	ForestDryPoor	1.03000000
128952	ForestDryPoor	1.30000000
128953	ForestDryPoor	3.94000000
128954	ForestDryPoor	4.00000000
128955	ForestDryPoor	3.19000000
128956	ForestDryPoor	3.95000000
128957	ForestDryPoor	3.72000000
128958	ForestDryPoor	3.89000000
128959	ForestDryPoor	2.85000000
128960	ForestDryPoor	1.87000000
128974	ForestDryPoor	1.19000000
128975	ForestDryPoor	1.75000000
129230	ForestDryPoor	2.85000000
129231	ForestDryPoor	1.93000000
129232	ForestDryPoor	2.50000000
129233	ForestDryPoor	1.66000000
129234	ForestDryPoor	3.44000000
129235	ForestDryPoor	3.60000000
129236	ForestDryPoor	3.80000000
129237	ForestDryPoor	3.87000000
129238	ForestDryPoor	3.52000000
129239	ForestDryPoor	1.76000000
129245	ForestDryPoor	1.25000000
129248	ForestDryPoor	2.56000000
129249	ForestDryPoor	3.66000000
129250	ForestDryPoor	1.58000000
129251	ForestDryPoor	3.07000000
129252	ForestDryPoor	2.95000000
129253	ForestDryPoor	3.25000000
129254	ForestDryPoor	2.58000000
129268	ForestDryPoor	1.21000000
129269	ForestDryPoor	3.52000000
129527	ForestDryPoor	2.95000000
129528	ForestDryPoor	3.98000000
129529	ForestDryPoor	3.80000000
129530	ForestDryPoor	3.73000000
129531	ForestDryPoor	3.90000000
129532	ForestDryPoor	3.87000000
129533	ForestDryPoor	3.84000000
129534	ForestDryPoor	2.88000000
129539	ForestDryPoor	2.44000000
129540	ForestDryPoor	2.41000000
129543	ForestDryPoor	1.02000000
129544	ForestDryPoor	2.12000000
129545	ForestDryPoor	3.30000000
129546	ForestDryPoor	3.00000000
129547	ForestDryPoor	1.98000000
129548	ForestDryPoor	1.46000000
129553	ForestDryPoor	1.06000000
129557	ForestDryPoor	1.99000000
129558	ForestDryPoor	3.64000000
129562	ForestDryPoor	3.10000000
129823	ForestDryPoor	3.73000000
129824	ForestDryPoor	3.81000000
129825	ForestDryPoor	3.90000000
129826	ForestDryPoor	3.99000000
129827	ForestDryPoor	3.72000000
129828	ForestDryPoor	3.25000000
129829	ForestDryPoor	3.83000000
129840	ForestDryPoor	1.02000000
129841	ForestDryPoor	1.18000000
129843	ForestDryPoor	1.50000000
129844	ForestDryPoor	2.67000000
129845	ForestDryPoor	1.37000000
129848	ForestDryPoor	1.24000000
129849	ForestDryPoor	1.60000000
129852	ForestDryPoor	1.26000000
129853	ForestDryPoor	1.89000000
129857	ForestDryPoor	1.38000000
130118	ForestDryPoor	3.81000000
130119	ForestDryPoor	2.98000000
130120	ForestDryPoor	2.51000000
130121	ForestDryPoor	3.08000000
130122	ForestDryPoor	3.65000000
130123	ForestDryPoor	3.69000000
130124	ForestDryPoor	3.84000000
130125	ForestDryPoor	3.04000000
130138	ForestDryPoor	3.06000000
130139	ForestDryPoor	2.33000000
130144	ForestDryPoor	1.26000000
130150	ForestDryPoor	1.11000000
130417	ForestDryPoor	3.04000000
130418	ForestDryPoor	3.79000000
130419	ForestDryPoor	3.95000000
130420	ForestDryPoor	2.56000000
130421	ForestDryPoor	1.56000000
130422	ForestDryPoor	1.81000000
130423	ForestDryPoor	1.34000000
130429	ForestDryPoor	2.60000000
130430	ForestDryPoor	2.08000000
130433	ForestDryPoor	1.93000000
130434	ForestDryPoor	1.03000000
130438	ForestDryPoor	1.42000000
130444	ForestDryPoor	1.53000000
130712	ForestDryPoor	1.88000000
130713	ForestDryPoor	3.12000000
130714	ForestDryPoor	3.83000000
130715	ForestDryPoor	2.08000000
130716	ForestDryPoor	3.33000000
130717	ForestDryPoor	3.98000000
130718	ForestDryPoor	3.41000000
130719	ForestDryPoor	1.63000000
130733	ForestDryPoor	1.67000000
130734	ForestDryPoor	1.17000000
130735	ForestDryPoor	2.71000000
130736	ForestDryPoor	2.13000000
130739	ForestDryPoor	2.21000000
131008	ForestDryPoor	1.72000000
131009	ForestDryPoor	2.29000000
131010	ForestDryPoor	3.73000000
131011	ForestDryPoor	3.97000000
131012	ForestDryPoor	2.90000000
131013	ForestDryPoor	1.79000000
131014	ForestDryPoor	3.27000000
131015	ForestDryPoor	3.41000000
131016	ForestDryPoor	2.26000000
131024	ForestDryPoor	2.31000000
131025	ForestDryPoor	1.38000000
131028	ForestDryPoor	2.59000000
131029	ForestDryPoor	2.01000000
131030	ForestDryPoor	1.53000000
131031	ForestDryPoor	3.45000000
131032	ForestDryPoor	2.98000000
131033	ForestDryPoor	3.68000000
131034	ForestDryPoor	3.07000000
131309	ForestDryPoor	1.73000000
131310	ForestDryPoor	1.35000000
131311	ForestDryPoor	1.14000000
131312	ForestDryPoor	2.70000000
131313	ForestDryPoor	1.46000000
131317	ForestDryPoor	1.86000000
131318	ForestDryPoor	2.40000000
131319	ForestDryPoor	2.74000000
131320	ForestDryPoor	2.35000000
131323	ForestDryPoor	1.48000000
131327	ForestDryPoor	1.25000000
131328	ForestDryPoor	2.22000000
131329	ForestDryPoor	1.78000000
131607	ForestDryPoor	1.37000000
131608	ForestDryPoor	1.08000000
131609	ForestDryPoor	2.97000000
131610	ForestDryPoor	1.68000000
131611	ForestDryPoor	2.44000000
131612	ForestDryPoor	3.06000000
131613	ForestDryPoor	1.42000000
131614	ForestDryPoor	1.67000000
131615	ForestDryPoor	3.04000000
131619	ForestDryPoor	2.01000000
131620	ForestDryPoor	2.30000000
131622	ForestDryPoor	1.67000000
131902	ForestDryPoor	1.95000000
131903	ForestDryPoor	3.46000000
131904	ForestDryPoor	2.94000000
132197	ForestDryPoor	3.83000000
132198	ForestDryPoor	3.57000000
132199	ForestDryPoor	1.75000000
132200	ForestDryPoor	1.16000000
132201	ForestDryPoor	2.13000000
132494	ForestDryPoor	1.94000000
132495	ForestDryPoor	3.00000000
32333	ForestWetRich	2.46000000
55844	ForestWetRich	3.05000000
75017	ForestWetRich	1.44000000
75607	ForestWetRich	2.83000000
85022	ForestWetRich	1.51000000
85909	ForestWetRich	1.86000000
87104	ForestWetRich	1.65000000
87127	ForestWetRich	1.67000000
88003	ForestWetRich	1.69000000
97139	ForestWetRich	1.73000000
97142	ForestWetRich	1.81000000
98625	ForestWetRich	1.39000000
130132	ForestWetRich	1.06000000
131019	ForestWetRich	1.64000000
32629	OpenWetRich	2.10000000
40556	OpenWetRich	1.36000000
43164	OpenWetRich	3.06000000
46981	OpenWetRich	1.59000000
48452	OpenWetRich	1.77000000
54655	OpenWetRich	2.25000000
70302	OpenWetRich	2.33000000
70304	OpenWetRich	2.04000000
70602	OpenWetRich	1.33000000
88905	OpenWetRich	1.98000000
90386	OpenWetRich	1.67000000
92747	OpenWetRich	2.48000000
93046	OpenWetRich	1.58000000
93331	OpenWetRich	1.25000000
95111	OpenWetRich	1.58000000
96860	OpenWetRich	1.03000000
96886	OpenWetRich	1.74000000
97740	OpenWetRich	1.17000000
99502	OpenWetRich	2.70000000
100682	OpenWetRich	1.34000000
101567	OpenWetRich	1.83000000
113371	OpenWetRich	1.19000000
115716	OpenWetRich	1.01000000
119256	OpenWetRich	2.18000000
119550	OpenWetRich	1.09000000
121550	OpenWetRich	2.67000000
121843	OpenWetRich	1.08000000
121906	OpenWetRich	2.03000000
126025	OpenWetRich	1.46000000
126319	OpenWetRich	1.37000000
128944	OpenWetRich	1.03000000
128966	OpenWetRich	1.83000000
129846	OpenWetRich	1.26000000
131021	OpenWetRich	1.35000000
