network_name,child,parent,flow_ha,child_type,parent_type,child_id,parent_id
Subarea2,c_90680,c_90681,937.1700000000005,c,c,90680,90681
Subarea2,c_90974,c_90975,1.5600000000000014,c,c,90974,90975
Subarea2,c_90681,c_90682,957.8700000000006,c,c,90681,90682
Subarea2,c_90975,c_90976,5.020000000000005,c,c,90975,90976
Subarea2,c_90682,c_90977,959.6200000000006,c,c,90682,90977
Subarea2,c_90976,c_90977,8.720000000000008,c,c,90976,90977
Subarea2,c_91270,c_91271,1.9300000000000015,c,c,91270,91271
Subarea2,c_90977,c_91272,971.7400000000006,c,c,90977,91272
Subarea2,c_91271,c_91272,5.630000000000004,c,c,91271,91272
Subarea2,c_91272,c_91567,981.3700000000006,c,c,91272,91567
Subarea2,c_91566,c_91567,3.410000000000003,c,c,91566,91567
Subarea2,c_91567,c_91862,988.7100000000005,c,c,91567,91862
Subarea2,c_91861,c_91862,3.340000000000003,c,c,91861,91862
Subarea2,c_91862,c_92157,994.1600000000005,c,c,91862,92157
Subarea2,c_92156,c_92157,3.240000000000003,c,c,92156,92157
Subarea2,c_92451,c_92452,2.040000000000002,c,c,92451,92452
Subarea2,c_92157,p_89832,998.6800000000005,c,p,92157,89832
Subarea2,c_92452,p_89832,3.310000000000003,c,p,92452,89832
Subarea2,c_92747,c_93042,2.480000000000002,c,c,92747,93042
Subarea2,c_93042,c_93043,4.040000000000004,c,c,93042,93043
Subarea2,c_93338,c_93043,3.850000000000003,c,c,93338,93043
Subarea2,p_89832,c_93043,1008.9800000000006,p,c,89832,93043
Subarea2,p_90019,c_93339,0.01,p,c,90019,93339
Subarea2,p_90028,c_93339,0.01,p,c,90028,93339
Subarea2,p_90056,c_93339,0.04,p,c,90056,93339
Subarea2,p_90067,c_93339,0.01,p,c,90067,93339
Subarea2,c_93043,c_93044,1019.7900000000006,c,c,93043,93044
Subarea2,c_93339,c_93044,3.9000000000000026,c,c,93339,93044
Subarea2,p_90011,c_93044,0.04,p,c,90011,93044
Subarea2,c_93044,c_93045,1024.9800000000007,c,c,93044,93045
Subarea2,p_89895,c_93045,0.81,p,c,89895,93045
Subarea2,p_89911,c_93045,0.02,p,c,89911,93045
Subarea2,p_89944,c_93045,0.01,p,c,89944,93045
Subarea2,p_89960,c_93045,0.01,p,c,89960,93045
Subarea2,c_93045,c_93046,1027.5000000000007,c,c,93045,93046
Subarea2,p_90109,c_93046,1.39,p,c,90109,93046
Subarea2,c_93046,p_90216,1030.4700000000007,c,p,93046,90216
Subarea2,c_93636,c_93637,1.0000000000000009,c,c,93636,93637
Subarea2,p_90191,c_93637,0.01,p,c,90191,93637
Subarea2,p_90204,c_93637,0.01,p,c,90204,93637
Subarea2,p_90216,c_93343,1045.8200000000006,p,c,90216,93343
Subarea2,p_90306,c_93637,0.21,p,c,90306,93637
Subarea2,c_93343,c_93638,1047.5800000000006,c,c,93343,93638
Subarea2,c_93637,c_93638,4.510000000000003,c,c,93637,93638
Subarea2,c_93638,c_93639,1055.8400000000006,c,c,93638,93639
Subarea2,c_93639,c_93640,1059.1900000000005,c,c,93639,93640
Subarea2,c_93933,c_93934,1.9700000000000015,c,c,93933,93934
Subarea2,p_90223,c_93640,0.06,p,c,90223,93640
Subarea2,c_93640,c_93935,1060.2900000000004,c,c,93640,93935
Subarea2,c_93934,c_93935,3.750000000000003,c,c,93934,93935
Subarea2,c_93935,c_93936,1067.0500000000004,c,c,93935,93936
Subarea2,p_90516,c_93936,1.89,p,c,90516,93936
Subarea2,c_93936,c_94231,1071.2300000000005,c,c,93936,94231
Subarea2,c_93053,c_93348,1.8700000000000017,c,c,93053,93348
Subarea2,c_94231,c_94232,1072.5200000000004,c,c,94231,94232
Subarea2,p_90129,c_93348,0.48,p,c,90129,93348
Subarea2,c_93348,p_90905,3.980000000000003,c,p,93348,90905
Subarea2,c_94232,p_90905,1074.7200000000005,c,p,94232,90905
Subarea3,p_57460,c_29394,1.01,p,c,57460,29394
Subarea3,p_57490,c_29393,0.01,p,c,57490,29393
Subarea3,p_57579,c_29393,0.32,p,c,57579,29393
Subarea3,p_57592,c_29393,7.57,p,c,57592,29393
Subarea3,c_29393,c_29688,9.640000000000002,c,c,29393,29688
Subarea3,c_29394,c_29689,4.850000000000003,c,c,29394,29689
Subarea3,p_57630,c_29690,0.01,p,c,57630,29690
Subarea3,p_57660,c_29690,0.02,p,c,57660,29690
Subarea3,c_29688,p_57891,13.230000000000006,c,p,29688,57891
Subarea3,c_29689,p_57891,8.170000000000005,c,p,29689,57891
Subarea3,c_29690,p_57891,3.240000000000002,c,p,29690,57891
Subarea3,c_29691,p_57891,1.3800000000000012,c,p,29691,57891
Subarea3,c_29390,c_29685,3.110000000000003,c,c,29390,29685
Subarea3,p_57891,c_29982,38.26000000000002,p,c,57891,29982
Subarea3,c_29685,p_57991,6.020000000000006,c,p,29685,57991
Subarea3,c_29982,c_29981,41.11000000000002,c,c,29982,29981
Subarea3,p_57820,c_29981,4.55,p,c,57820,29981
Subarea3,c_29981,c_30276,48.15000000000002,c,c,29981,30276
Subarea3,p_57991,c_30274,11.630000000000006,p,c,57991,30274
Subarea3,p_58045,c_30274,0.03,p,c,58045,30274
Subarea3,c_30274,c_30273,12.850000000000007,c,c,30274,30273
Subarea3,c_30276,p_58536,49.840000000000025,c,p,30276,58536
Subarea3,c_31166,c_31165,1.190000000000001,c,c,31166,31165
Subarea3,p_58162,c_30569,2.04,p,c,58162,30569
Subarea3,p_58451,c_31165,80.99,p,c,58451,31165
Subarea3,c_30273,c_30272,13.890000000000008,c,c,30273,30272
Subarea3,c_30569,c_30568,4.940000000000003,c,c,30569,30568
Subarea3,c_31165,p_58875,83.22,c,p,31165,58875
Subarea3,p_57963,c_30272,0.1,p,c,57963,30272
Subarea3,p_58109,c_30272,2.45,p,c,58109,30272
Subarea3,p_58119,c_30272,0.29,p,c,58119,30272
Subarea3,p_58189,c_30568,0.22,p,c,58189,30568
Subarea3,p_58536,c_31160,78.78000000000003,p,c,58536,31160
Subarea3,c_30272,c_30271,19.95000000000001,c,c,30272,30271
Subarea3,c_30568,c_30863,8.270000000000007,c,c,30568,30863
Subarea3,c_31160,c_31455,81.35000000000004,c,c,31160,31455
Subarea3,c_31456,c_31455,1.9600000000000015,c,c,31456,31455
Subarea3,p_58319,c_30863,2.77,p,c,58319,30863
Subarea3,p_58441,c_30859,3.59,p,c,58441,30859
Subarea3,p_58875,c_31751,122.97999999999999,p,c,58875,31751
Subarea3,c_30271,c_30566,21.11000000000001,c,c,30271,30566
Subarea3,c_30859,c_30860,4.620000000000001,c,c,30859,30860
Subarea3,c_30863,c_31158,13.410000000000007,c,c,30863,31158
Subarea3,c_31455,c_31454,87.16000000000005,c,c,31455,31454
Subarea3,c_31751,c_31750,126.82,c,c,31751,31750
Subarea3,c_32048,p_58975,1.180000000000001,c,p,32048,58975
Subarea3,c_30566,c_30861,24.30000000000001,c,c,30566,30861
Subarea3,c_30860,c_30861,6.270000000000003,c,c,30860,30861
Subarea3,c_31158,c_31453,17.41000000000001,c,c,31158,31453
Subarea3,c_31454,c_31453,89.16000000000005,c,c,31454,31453
Subarea3,c_31750,c_31749,130.69,c,c,31750,31749
Subarea3,c_32044,c_31749,3.980000000000003,c,c,32044,31749
Subarea3,c_32046,c_32045,3.540000000000003,c,c,32046,32045
Subarea3,c_32342,c_32341,1.050000000000001,c,c,32342,32341
Subarea3,p_58975,c_32341,9.170000000000002,p,c,58975,32341
Subarea3,p_61286,c_37327,4.31,p,c,61286,37327
Subarea3,c_30861,c_31156,34.44000000000002,c,c,30861,31156
Subarea3,c_31453,c_31452,109.55000000000007,c,c,31453,31452
Subarea3,c_31749,c_31748,138.32,c,c,31749,31748
Subarea3,c_32045,c_32340,7.270000000000007,c,c,32045,32340
Subarea3,c_32341,c_32340,12.130000000000004,c,c,32341,32340
Subarea3,c_37327,c_37328,7.200000000000002,c,c,37327,37328
Subarea3,p_58481,c_31156,0.01,p,c,58481,31156
Subarea3,p_58486,c_31156,1.74,p,c,58486,31156
Subarea3,p_58579,c_31450,0.01,p,c,58579,31450
Subarea3,p_58583,c_31156,4.03,p,c,58583,31156
Subarea3,p_58591,c_31450,0.02,p,c,58591,31450
Subarea3,p_58592,c_31450,0.01,p,c,58592,31450
Subarea3,p_58597,c_31450,0.01,p,c,58597,31450
Subarea3,p_58980,c_32340,3.15,p,c,58980,32340
Subarea3,p_61384,c_37328,1.73,p,c,61384,37328
Subarea3,c_31156,c_31451,41.62000000000002,c,c,31156,31451
Subarea3,c_31450,c_31451,1.8600000000000017,c,c,31450,31451
Subarea3,c_31452,c_31451,112.36000000000007,c,c,31452,31451
Subarea3,c_31748,c_31747,140.69,c,c,31748,31747
Subarea3,c_32042,c_31747,2.8600000000000025,c,c,32042,31747
Subarea3,c_32340,p_59206,23.98000000000001,c,p,32340,59206
Subarea3,c_32635,c_32634,2.7600000000000025,c,c,32635,32634
Subarea3,c_32636,c_32931,2.440000000000002,c,c,32636,32931
Subarea3,c_32932,c_32931,2.2700000000000022,c,c,32932,32931
Subarea3,c_37328,c_37329,11.960000000000004,c,c,37328,37329
Subarea3,p_58621,c_31451,0.01,p,c,58621,31451
Subarea3,p_58955,c_31747,0.81,p,c,58955,31747
Subarea3,p_58973,c_32338,0.03,p,c,58973,32338
Subarea3,p_59013,c_32338,0.83,p,c,59013,32338
Subarea3,p_59200,c_32930,0.01,p,c,59200,32930
Subarea3,p_59201,c_32931,0.01,p,c,59201,32931
Subarea3,p_59205,c_32930,0.01,p,c,59205,32930
Subarea3,p_59208,c_32931,0.01,p,c,59208,32931
Subarea3,p_59224,c_32930,0.61,p,c,59224,32930
Subarea3,p_59251,c_32931,3.21,p,c,59251,32931
Subarea3,c_31451,c_31746,158.97000000000008,c,c,31451,31746
Subarea3,c_31747,c_31746,145.9,c,c,31747,31746
Subarea3,c_32338,c_32633,3.320000000000002,c,c,32338,32633
Subarea3,c_32634,c_32633,4.920000000000004,c,c,32634,32633
Subarea3,c_32930,c_32929,2.6500000000000012,c,c,32930,32929
Subarea3,c_32931,p_59506,9.880000000000006,c,p,32931,59506
Subarea3,c_33521,p_59506,3.270000000000003,c,p,33521,59506
Subarea3,c_37329,c_37330,14.250000000000007,c,c,37329,37330
Subarea3,c_41461,c_41462,1.4500000000000013,c,c,41461,41462
Subarea3,c_41464,c_41169,3.8200000000000034,c,c,41464,41169
Subarea3,p_58797,c_31746,9.46,p,c,58797,31746
Subarea3,p_59206,c_32929,28.59000000000001,p,c,59206,32929
Subarea3,p_60933,c_36448,0.34,p,c,60933,36448
Subarea3,c_31746,p_59120,315.4700000000001,c,p,31746,59120
Subarea3,c_32333,p_59120,2.460000000000002,c,p,32333,59120
Subarea3,c_32633,c_32928,10.580000000000009,c,c,32633,32928
Subarea3,c_32929,c_32928,34.04000000000001,c,c,32929,32928
Subarea3,c_35856,c_36151,3.0200000000000027,c,c,35856,36151
Subarea3,c_36448,c_36447,1.8600000000000014,c,c,36448,36447
Subarea3,c_36743,p_61132,3.300000000000003,c,p,36743,61132
Subarea3,c_37330,c_37331,16.75000000000001,c,c,37330,37331
Subarea3,c_37625,c_37626,2.6600000000000024,c,c,37625,37626
Subarea3,c_41168,c_40873,1.4500000000000013,c,c,41168,40873
Subarea3,c_41169,c_40874,7.300000000000006,c,c,41169,40874
Subarea3,c_41462,p_62982,3.2500000000000027,c,p,41462,62982
Subarea3,c_41463,p_62982,2.8200000000000025,c,p,41463,62982
Subarea3,p_59506,c_33224,25.37000000000001,p,c,59506,33224
Subarea3,p_60930,c_36444,7.27,p,c,60930,36444
Subarea3,p_62722,c_40873,0.03,p,c,62722,40873
Subarea3,p_62906,c_40873,4.03,p,c,62906,40873
Subarea3,c_32928,c_32927,48.18000000000002,c,c,32928,32927
Subarea3,c_33224,c_33223,28.160000000000014,c,c,33224,33223
Subarea3,c_33815,p_59903,3.580000000000003,c,p,33815,59903
Subarea3,c_34403,c_34108,3.5100000000000033,c,c,34403,34108
Subarea3,c_36151,c_36446,6.940000000000006,c,c,36151,36446
Subarea3,c_36444,c_36445,9.080000000000002,c,c,36444,36445
Subarea3,c_36447,c_36446,5.6200000000000045,c,c,36447,36446
Subarea3,c_36739,c_36740,2.490000000000002,c,c,36739,36740
Subarea3,c_37331,c_37036,20.740000000000016,c,c,37331,37036
Subarea3,c_37626,c_37627,6.4500000000000055,c,c,37626,37627
Subarea3,c_38516,c_38515,3.8000000000000034,c,c,38516,38515
Subarea3,c_38810,c_38515,3.810000000000003,c,c,38810,38515
Subarea3,c_40872,c_40577,1.5800000000000014,c,c,40872,40577
Subarea3,c_40873,c_40578,7.950000000000003,c,c,40873,40578
Subarea3,c_40874,c_40579,11.02000000000001,c,c,40874,40579
Subarea3,p_59120,c_32629,343.37000000000006,p,c,59120,32629
Subarea3,p_59228,c_32629,2.57,p,c,59228,32629
Subarea3,p_59244,c_32927,8.39,p,c,59244,32927
Subarea3,p_61132,c_37039,4.430000000000003,p,c,61132,37039
Subarea3,p_61799,c_38515,3.68,p,c,61799,38515
Subarea3,p_61948,c_38515,2.44,p,c,61948,38515
Subarea3,p_62259,c_39399,0.1,p,c,62259,39399
Subarea3,p_62613,c_40577,9.34,p,c,62613,40577
Subarea3,p_62678,c_40578,0.02,p,c,62678,40578
Subarea3,p_62705,c_40578,0.12,p,c,62705,40578
Subarea3,p_62721,c_40577,2.81,p,c,62721,40577
Subarea3,p_62982,c_40577,9.800000000000004,p,c,62982,40577
Subarea3,c_32629,p_59302,348.0400000000001,c,p,32629,59302
Subarea3,c_32927,c_33222,58.160000000000025,c,c,32927,33222
Subarea3,c_33223,c_33222,29.530000000000015,c,c,33223,33222
Subarea3,c_34108,c_33813,6.550000000000006,c,c,34108,33813
Subarea3,c_34402,c_34107,3.770000000000003,c,c,34402,34107
Subarea3,c_36445,p_61381,11.140000000000004,c,p,36445,61381
Subarea3,c_36446,p_61381,15.810000000000013,c,p,36446,61381
Subarea3,c_36740,p_61381,5.070000000000004,c,p,36740,61381
Subarea3,c_36741,p_61381,3.030000000000003,c,p,36741,61381
Subarea3,c_37036,p_61381,24.17000000000002,c,p,37036,61381
Subarea3,c_37037,p_61381,2.8100000000000023,c,p,37037,61381
Subarea3,c_37039,c_37334,8.260000000000007,c,c,37039,37334
Subarea3,c_37333,c_37334,2.8400000000000025,c,c,37333,37334
Subarea3,c_37627,c_37628,10.32000000000001,c,c,37627,37628
Subarea3,c_38515,p_62660,15.380000000000008,c,p,38515,62660
Subarea3,c_39399,p_62660,3.870000000000003,c,p,39399,62660
Subarea3,c_40577,p_62660,24.81000000000001,c,p,40577,62660
Subarea3,c_40578,p_62660,9.420000000000003,c,p,40578,62660
Subarea3,c_40579,p_62660,13.360000000000012,c,p,40579,62660
Subarea3,p_59903,c_33222,18.28,p,c,59903,33222
Subarea3,c_33222,c_33517,109.40000000000005,c,c,33222,33517
Subarea3,c_33518,c_33517,3.500000000000003,c,c,33518,33517
Subarea3,c_33813,c_33812,9.06000000000001,c,c,33813,33812
Subarea3,c_34107,c_33812,7.590000000000007,c,c,34107,33812
Subarea3,c_37334,c_37629,13.830000000000013,c,c,37334,37629
Subarea3,c_37335,c_37336,3.770000000000003,c,c,37335,37336
Subarea3,c_37628,c_37629,12.570000000000011,c,c,37628,37629
Subarea3,p_59302,c_33218,349.5900000000001,p,c,59302,33218
Subarea3,p_61381,c_37629,68.58000000000004,p,c,61381,37629
Subarea3,p_61399,c_37630,0.06,p,c,61399,37630
Subarea3,p_61405,c_37630,0.02,p,c,61405,37630
Subarea3,p_62660,c_37630,122.69000000000004,p,c,62660,37630
Subarea3,c_33218,c_33219,351.1600000000001,c,c,33218,33219
Subarea3,c_33512,c_33513,2.150000000000002,c,c,33512,33513
Subarea3,c_33517,c_33516,116.10000000000005,c,c,33517,33516
Subarea3,c_33812,c_33811,20.590000000000018,c,c,33812,33811
Subarea3,c_37336,p_62029,7.1100000000000065,c,p,37336,62029
Subarea3,c_37629,p_62029,96.07000000000006,c,p,37629,62029
Subarea3,c_37630,p_62029,123.97000000000004,c,p,37630,62029
Subarea3,p_59602,c_33516,1.75,p,c,59602,33516
Subarea3,p_61154,c_37043,5.58,p,c,61154,37043
Subarea3,c_33219,c_33514,353.6900000000001,c,c,33219,33514
Subarea3,c_33513,c_33514,4.220000000000004,c,c,33513,33514
Subarea3,c_33516,p_59579,120.59000000000006,c,p,33516,59579
Subarea3,c_33811,c_33810,24.59000000000002,c,c,33811,33810
Subarea3,c_35286,c_34991,3.580000000000003,c,c,35286,34991
Subarea3,c_37043,c_37044,8.570000000000004,c,c,37043,37044
Subarea3,p_60155,c_34985,7.69,p,c,60155,34985
Subarea3,p_60340,c_34991,1.79,p,c,60340,34991
Subarea3,p_60892,c_35867,8.21,p,c,60892,35867
Subarea3,p_60977,c_36457,0.01,p,c,60977,36457
Subarea3,p_60982,c_36457,0.01,p,c,60982,36457
Subarea3,p_60993,c_36457,0.02,p,c,60993,36457
Subarea3,p_61000,c_36457,0.01,p,c,61000,36457
Subarea3,p_61060,c_36751,0.08,p,c,61060,36751
Subarea3,p_61071,c_36751,0.06,p,c,61071,36751
Subarea3,p_61214,c_37044,0.01,p,c,61214,37044
Subarea3,p_62029,c_37044,236.12000000000012,p,c,62029,37044
Subarea3,c_33514,c_33809,359.7400000000001,c,c,33514,33809
Subarea3,c_33810,c_33809,26.370000000000022,c,c,33810,33809
Subarea3,c_34985,c_35280,10.790000000000003,c,c,34985,35280
Subarea3,c_34991,p_60259,7.230000000000005,c,p,34991,60259
Subarea3,c_35867,c_35868,9.940000000000003,c,c,35867,35868
Subarea3,c_36163,c_35868,2.9300000000000024,c,c,36163,35868
Subarea3,c_36457,p_61207,3.170000000000002,c,p,36457,61207
Subarea3,c_36458,p_61207,1.6600000000000017,c,p,36458,61207
Subarea3,c_36750,p_61207,3.6600000000000033,c,p,36750,61207
Subarea3,c_36751,p_61207,2.7000000000000024,c,p,36751,61207
Subarea3,c_37044,p_61207,246.35000000000014,c,p,37044,61207
Subarea3,p_59579,c_33809,136.73000000000008,p,c,59579,33809
Subarea3,p_59718,c_34105,0.02,p,c,59718,34105
Subarea3,p_59736,c_34105,0.27,p,c,59736,34105
Subarea3,p_60277,c_35280,0.68,p,c,60277,35280
Subarea3,c_33809,c_34104,525.2400000000002,c,c,33809,34104
Subarea3,c_34105,c_34104,2.390000000000002,c,c,34105,34104
Subarea3,c_35280,c_35575,14.930000000000005,c,c,35280,35575
Subarea3,c_35574,c_35575,3.460000000000003,c,c,35574,35575
Subarea3,c_35868,c_35869,16.640000000000008,c,c,35868,35869
Subarea3,c_36164,c_35869,3.210000000000002,c,c,36164,35869
Subarea3,p_60259,c_34104,21.380000000000006,p,c,60259,34104
Subarea3,p_60446,c_35575,0.01,p,c,60446,35575
Subarea3,p_60632,c_35874,0.01,p,c,60632,35874
Subarea3,p_60695,c_35874,0.01,p,c,60695,35874
Subarea3,p_60812,c_36165,1.28,p,c,60812,36165
Subarea3,p_60827,c_36165,0.03,p,c,60827,36165
Subarea3,p_60837,c_36165,0.01,p,c,60837,36165
Subarea3,p_60845,c_36165,0.01,p,c,60845,36165
Subarea3,p_60871,c_36165,0.01,p,c,60871,36165
Subarea3,p_60900,c_36165,0.89,p,c,60900,36165
Subarea3,p_60918,c_36165,3.15,p,c,60918,36165
Subarea3,p_60944,c_36165,0.3,p,c,60944,36165
Subarea3,p_61207,c_36165,272.83000000000015,p,c,61207,36165
Subarea3,c_34104,p_60838,551.4300000000002,c,p,34104,60838
Subarea3,c_35575,p_60838,21.010000000000012,c,p,35575,60838
Subarea3,c_35869,p_60838,23.16000000000001,c,p,35869,60838
Subarea3,c_35874,p_60732,1.5800000000000014,c,p,35874,60732
Subarea3,c_36165,p_60838,279.5500000000002,c,p,36165,60838
Subarea3,c_37052,c_37053,2.6800000000000024,c,c,37052,37053
Subarea3,p_60732,c_36168,1.7000000000000015,p,c,60732,36168
Subarea3,p_60838,c_36168,954.8900000000003,p,c,60838,36168
Subarea3,p_60855,c_36168,0.02,p,c,60855,36168
Subarea3,p_60873,c_36168,1.01,p,c,60873,36168
Subarea3,p_61146,c_37053,0.01,p,c,61146,37053
Subarea3,p_61157,c_37053,0.02,p,c,61157,37053
Subarea3,c_36168,p_61087,958.7200000000003,c,p,36168,61087
Subarea3,c_37053,c_36758,5.780000000000005,c,c,37053,36758
Subarea3,p_61127,c_36758,0.01,p,c,61127,36758
Subarea3,p_61138,c_36758,0.03,p,c,61138,36758
Subarea3,c_36758,c_36759,9.450000000000006,c,c,36758,36759
Subarea3,p_61087,c_36464,964.0500000000003,p,c,61087,36464
Subarea3,c_36464,c_36465,966.6400000000003,c,c,36464,36465
Subarea3,c_36759,c_36760,13.260000000000009,c,c,36759,36760
Subarea3,c_36465,c_36466,970.3300000000004,c,c,36465,36466
Subarea3,c_36760,p_61092,16.96000000000001,c,p,36760,61092
Subarea3,c_36761,c_36466,1.240000000000001,c,c,36761,36466
Subarea3,p_61015,c_36468,1.62,p,c,61015,36468
Subarea3,c_35582,c_35877,3.920000000000003,c,c,35582,35877
Subarea3,c_35876,c_35877,3.3900000000000032,c,c,35876,35877
Subarea3,c_35878,c_35877,3.0500000000000025,c,c,35878,35877
Subarea3,c_36466,c_36171,973.7300000000004,c,c,36466,36171
Subarea3,c_36468,c_36467,5.440000000000003,c,c,36468,36467
Subarea3,p_60808,c_36171,0.01,p,c,60808,36171
Subarea3,p_60817,c_36171,0.02,p,c,60817,36171
Subarea3,p_60829,c_36171,0.11,p,c,60829,36171
Subarea3,p_61092,c_36467,22.46000000000001,p,c,61092,36467
Subarea3,c_35877,c_36172,12.610000000000012,c,c,35877,36172
Subarea3,c_36171,c_36172,977.5400000000003,c,c,36171,36172
Subarea3,c_36467,c_36172,29.690000000000015,c,c,36467,36172
Subarea3,p_60756,c_36172,0.01,p,c,60756,36172
Subarea3,p_60771,c_36172,0.01,p,c,60771,36172
Subarea3,p_60790,c_36172,0.09,p,c,60790,36172
Subarea3,p_60796,c_36172,0.03,p,c,60796,36172
Subarea3,p_60856,c_36172,2.26,p,c,60856,36172
Subarea3,p_60898,c_36172,3.57,p,c,60898,36172
Subarea3,c_36172,p_60782,1027.4400000000003,c,p,36172,60782
Subarea4,p_56210,c_26778,4.31,p,c,56210,26778
Subarea4,c_26778,c_26779,6.060000000000001,c,c,26778,26779
Subarea4,c_26779,c_26780,8.040000000000003,c,c,26779,26780
Subarea4,c_27075,c_26780,3.0800000000000027,c,c,27075,26780
Subarea4,p_56168,c_26486,0.01,p,c,56168,26486
Subarea4,p_56432,c_26780,4.5,p,c,56432,26780
Subarea4,c_26486,c_26487,1.6600000000000017,c,c,26486,26487
Subarea4,c_26780,p_56355,16.920000000000005,c,p,26780,56355
Subarea4,c_27076,p_56355,3.6600000000000033,c,p,27076,56355
Subarea4,p_56192,c_26487,0.02,p,c,56192,26487
Subarea4,c_26487,c_26782,4.190000000000004,c,c,26487,26782
Subarea4,p_56204,c_26782,0.46,p,c,56204,26782
Subarea4,p_56355,c_26782,26.31000000000001,p,c,56355,26782
Subarea4,c_25900,c_25901,2.3500000000000023,c,c,25900,25901
Subarea4,c_26782,c_26783,32.780000000000015,c,c,26782,26783
Subarea4,c_25901,c_25902,4.120000000000004,c,c,25901,25902
Subarea4,c_26783,c_26784,36.72000000000002,c,c,26783,26784
Subarea4,c_25902,c_25903,7.650000000000007,c,c,25902,25903
Subarea4,c_26784,c_26785,40.700000000000024,c,c,26784,26785
Subarea4,c_5285,c_5580,3.540000000000003,c,c,5285,5580
Subarea4,c_25903,c_25904,11.03000000000001,c,c,25903,25904
Subarea4,c_26785,c_26786,44.24000000000003,c,c,26785,26786
Subarea4,c_5580,c_5875,7.390000000000006,c,c,5580,5875
Subarea4,c_25904,c_25905,14.480000000000013,c,c,25904,25905
Subarea4,c_26492,c_26787,3.900000000000003,c,c,26492,26787
Subarea4,c_26786,c_26787,48.220000000000034,c,c,26786,26787
Subarea4,c_5875,c_6170,10.920000000000009,c,c,5875,6170
Subarea4,c_25611,c_25612,2.960000000000002,c,c,25611,25612
Subarea4,c_25905,c_25906,18.39000000000002,c,c,25905,25906
Subarea4,c_26787,c_26788,56.08000000000004,c,c,26787,26788
Subarea4,c_6170,c_6465,14.820000000000011,c,c,6170,6465
Subarea4,c_25612,c_25907,6.780000000000006,c,c,25612,25907
Subarea4,c_25906,c_25907,22.08000000000002,c,c,25906,25907
Subarea4,c_26200,c_26201,3.900000000000003,c,c,26200,26201
Subarea4,c_26494,c_26789,3.7600000000000033,c,c,26494,26789
Subarea4,c_26788,c_26789,60.060000000000045,c,c,26788,26789
Subarea4,c_6465,c_6760,18.590000000000014,c,c,6465,6760
Subarea4,c_10287,c_10582,1.7100000000000015,c,c,10287,10582
Subarea4,c_25907,c_25908,32.60000000000003,c,c,25907,25908
Subarea4,c_26201,c_26202,7.900000000000007,c,c,26201,26202
Subarea4,c_26789,c_26790,67.59000000000005,c,c,26789,26790
Subarea4,p_49312,c_10878,0.01,p,c,49312,10878
Subarea4,p_49411,c_10582,1.63,p,c,49411,10582
Subarea4,c_6760,c_6761,22.420000000000016,c,c,6760,6761
Subarea4,c_10582,p_49432,7.010000000000004,c,p,10582,49432
Subarea4,c_10878,c_11173,1.3700000000000012,c,c,10878,11173
Subarea4,c_10879,p_49432,2.370000000000002,c,p,10879,49432
Subarea4,c_11170,p_49432,2.440000000000002,c,p,11170,49432
Subarea4,c_25908,c_26203,36.500000000000036,c,c,25908,26203
Subarea4,c_26202,c_26203,11.85000000000001,c,c,26202,26203
Subarea4,c_26790,c_26791,71.40000000000005,c,c,26790,26791
Subarea4,c_6761,c_6762,26.26000000000002,c,c,6761,6762
Subarea4,c_7346,c_7347,3.3700000000000028,c,c,7346,7347
Subarea4,c_11173,c_11172,3.9300000000000033,c,c,11173,11172
Subarea4,c_11757,c_11758,1.3000000000000012,c,c,11757,11758
Subarea4,c_25615,c_25616,3.440000000000003,c,c,25615,25616
Subarea4,c_26203,c_26498,52.32000000000005,c,c,26203,26498
Subarea4,c_26497,c_26498,4.0000000000000036,c,c,26497,26498
Subarea4,c_26791,c_26792,75.29000000000005,c,c,26791,26792
Subarea4,p_49432,c_11172,26.750000000000007,p,c,49432,11172
Subarea4,p_49657,c_11759,0.59,p,c,49657,11759
Subarea4,p_49661,c_11759,0.01,p,c,49661,11759
Subarea4,c_6762,c_7057,30.09000000000002,c,c,6762,7057
Subarea4,c_7056,c_7057,3.630000000000003,c,c,7056,7057
Subarea4,c_7347,c_7642,6.550000000000006,c,c,7347,7642
Subarea4,c_7641,c_7642,3.270000000000003,c,c,7641,7642
Subarea4,c_7935,c_7936,3.7200000000000033,c,c,7935,7936
Subarea4,c_11172,c_11467,33.40000000000001,c,c,11172,11467
Subarea4,c_11758,p_49922,4.320000000000004,c,p,11758,49922
Subarea4,c_11759,p_49922,3.6300000000000026,c,p,11759,49922
Subarea4,c_12051,p_49922,1.3400000000000012,c,p,12051,49922
Subarea4,c_12052,p_49922,1.090000000000001,c,p,12052,49922
Subarea4,c_12053,p_49922,1.160000000000001,c,p,12053,49922
Subarea4,c_12054,c_12349,3.190000000000003,c,c,12054,12349
Subarea4,c_12348,c_12349,2.6800000000000024,c,c,12348,12349
Subarea4,c_25616,c_25617,6.7800000000000065,c,c,25616,25617
Subarea4,c_25910,c_25911,3.870000000000004,c,c,25910,25911
Subarea4,c_26498,c_26793,60.23000000000006,c,c,26498,26793
Subarea4,c_26792,c_26793,79.26000000000005,c,c,26792,26793
Subarea4,p_49766,c_12349,0.88,p,c,49766,12349
Subarea4,c_7057,c_7352,37.620000000000026,c,c,7057,7352
Subarea4,c_7642,c_7937,13.630000000000013,c,c,7642,7937
