coarse_cell_id	landuse	restored_ha	biodiversity	existing_nature_contact_edges
97740	OpenDryPoor	1.17000000	378.61904087	44.00000000
98031	OpenDryPoor	2.47000000	1219.87015214	47.00000000
98032	OpenDryPoor	2.36000000	1119.63378520	35.00000000
98915	OpenDryPoor	1.12000000	623.16340152	39.00000000
99502	OpenDryPoor	2.70000000	774.89963631	31.00000000
100088	OpenDryPoor	3.09000000	666.19514168	27.00000000
100392	OpenDryPoor	2.05000000	729.06213301	35.00000000
100682	OpenDryPoor	1.34000000	445.22442586	46.00000000
101567	OpenDryPoor	1.83000000	661.38595663	8.00000000
101569	OpenDryPoor	2.37000000	997.13685924	37.00000000
101869	OpenDryPoor	2.40000000	955.00291843	47.00000000
102165	OpenDryPoor	2.61000000	1002.44152103	60.00000000
102461	OpenDryPoor	1.71000000	609.82354726	53.00000000
105702	OpenDryPoor	2.11000000	560.84386248	13.00000000
105703	OpenDryPoor	1.07000000	280.54930474	35.00000000
106288	OpenDryPoor	1.65000000	308.98416158	10.00000000
107182	OpenDryPoor	2.72000000	829.99205536	36.00000000
107773	OpenDryPoor	1.96000000	642.74774977	28.00000000
108068	OpenDryPoor	3.29000000	1094.42159516	21.00000000
108071	OpenDryPoor	2.30000000	968.60795712	25.00000000
111900	OpenDryPoor	1.59000000	607.44918770	9.00000000
111901	OpenDryPoor	1.63000000	640.73403953	32.00000000
112487	OpenDryPoor	2.27000000	763.07228150	36.00000000
112779	OpenDryPoor	2.55000000	505.58573884	17.00000000
112780	OpenDryPoor	3.76000000	1198.55409800	0.00000000
113959	OpenDryPoor	2.37000000	751.44464991	27.00000000
114550	OpenDryPoor	2.16000000	689.25973547	22.00000000
114842	OpenDryPoor	3.65000000	700.24349091	30.00000000
115136	OpenDryPoor	3.00000000	396.40456889	0.00000000
115137	OpenDryPoor	2.97000000	483.34531853	43.00000000
116306	OpenDryPoor	1.59000000	493.79020179	15.00000000
116598	OpenDryPoor	2.18000000	642.72811036	14.00000000
116599	OpenDryPoor	2.10000000	703.51444717	16.00000000
116600	OpenDryPoor	1.92000000	645.11881226	0.00000000
116601	OpenDryPoor	3.21000000	921.19148395	24.00000000
116602	OpenDryPoor	3.20000000	845.35518990	0.00000000
116603	OpenDryPoor	3.17000000	741.58958315	0.00000000
116604	OpenDryPoor	3.38000000	470.44600613	0.00000000
119837	OpenDryPoor	1.03000000	368.32873509	31.00000000
121254	OpenDryPoor	2.71000000	1075.92677478	37.00000000
121319	OpenDryPoor	1.62000000	180.29071274	29.00000000
121550	OpenDryPoor	2.67000000	770.24685454	34.00000000
122728	OpenDryPoor	2.08000000	461.46468299	50.00000000
122729	OpenDryPoor	1.96000000	498.78933011	38.00000000
123030	OpenDryPoor	1.68000000	518.17218324	7.00000000
123325	OpenDryPoor	1.66000000	526.00630687	32.00000000
123326	OpenDryPoor	2.04000000	641.55772005	27.00000000
123327	OpenDryPoor	1.44000000	425.77075015	7.00000000
123621	OpenDryPoor	1.11000000	372.79501300	21.00000000
123917	OpenDryPoor	2.79000000	902.91372351	19.00000000
124210	OpenDryPoor	3.13000000	960.63635640	26.00000000
124213	OpenDryPoor	2.55000000	711.98741478	8.00000000
124506	OpenDryPoor	1.97000000	616.20950487	14.00000000
124508	OpenDryPoor	1.10000000	308.29313349	23.00000000
125393	OpenDryPoor	2.06000000	638.60536816	29.00000000
125688	OpenDryPoor	2.24000000	718.04591739	40.00000000
126282	OpenDryPoor	1.99000000	450.07652708	26.00000000
127167	OpenDryPoor	2.69000000	382.18009412	45.00000000
127462	OpenDryPoor	1.81000000	257.84843891	6.00000000
130714	OpenDryPoor	3.83000000	118.82159290	0.00000000
130715	OpenDryPoor	2.08000000	70.65524749	0.00000000
130716	OpenDryPoor	3.33000000	91.84585813	0.00000000
130717	OpenDryPoor	3.98000000	164.56621704	0.00000000
131012	OpenDryPoor	2.90000000	231.44496025	0.00000000
131013	OpenDryPoor	1.79000000	161.80962378	0.00000000
131014	OpenDryPoor	3.27000000	230.04193764	0.00000000
131015	OpenDryPoor	3.41000000	151.13884580	0.00000000
131310	OpenDryPoor	1.35000000	54.01934934	0.00000000
131311	OpenDryPoor	1.14000000	29.93676038	0.00000000
131312	OpenDryPoor	2.70000000	117.74221105	0.00000000
131607	OpenDryPoor	1.37000000	29.36525319	0.00000000
131608	OpenDryPoor	1.08000000	102.77093279	0.00000000
32927	OpenDryRich	1.59000000	151.91884504	14.00000000
32928	OpenDryRich	3.56000000	343.16230589	12.00000000
33221	OpenDryRich	1.10000000	53.49903579	18.00000000
33222	OpenDryRich	3.43000000	173.72531070	22.00000000
33223	OpenDryRich	1.37000000	102.81004694	45.00000000
33516	OpenDryRich	2.74000000	166.28698950	19.00000000
33517	OpenDryRich	3.20000000	216.94147527	65.00000000
33518	OpenDryRich	3.50000000	257.40732730	24.00000000
33813	OpenDryRich	2.51000000	145.79724940	38.00000000
34108	OpenDryRich	3.04000000	139.92328095	17.00000000
41994	OpenDryRich	3.21000000	821.37245752	34.00000000
42874	OpenDryRich	3.45000000	1047.54602439	19.00000000
43169	OpenDryRich	1.60000000	450.68758098	36.00000000
43170	OpenDryRich	2.39000000	589.76341141	32.00000000
43171	OpenDryRich	2.40000000	581.28414380	0.00000000
86209	OpenDryRich	1.10000000	281.76976722	24.00000000
86808	OpenDryRich	1.10000000	166.10390879	7.00000000
87722	OpenDryRich	1.11000000	379.09844344	22.00000000
95988	OpenDryRich	2.10000000	552.64421533	11.00000000
96860	OpenDryRich	1.03000000	432.16769195	54.00000000
110724	OpenDryRich	2.29000000	607.69603411	8.00000000
120959	OpenDryRich	1.42000000	538.02250020	30.00000000
121843	OpenDryRich	1.08000000	363.67846027	41.00000000
122434	OpenDryRich	1.09000000	324.92815748	30.00000000
123912	OpenDryRich	1.68000000	297.67296968	17.00000000
93343	OpenWetPoor	1.76000000	498.21881265	15.00000000
96881	OpenWetPoor	1.37000000	126.47151907	23.00000000
97172	OpenWetPoor	3.12000000	500.74517925	55.00000000
97173	OpenWetPoor	3.48000000	419.96703612	23.00000000
98620	OpenWetPoor	2.07000000	1187.01512599	25.00000000
98621	OpenWetPoor	1.95000000	1155.64778964	7.00000000
100684	OpenWetPoor	1.09000000	413.38202702	17.00000000
101571	OpenWetPoor	1.03000000	344.00573810	25.00000000
102160	OpenWetPoor	1.54000000	611.64682600	67.00000000
123619	OpenWetPoor	2.19000000	767.25893819	26.00000000
123622	OpenWetPoor	1.51000000	488.81803621	17.00000000
126319	OpenWetPoor	1.37000000	125.21412470	26.00000000
128092	OpenWetPoor	2.87000000	388.65269089	9.00000000
128678	OpenWetPoor	1.13000000	248.48383017	17.00000000
131317	OpenWetPoor	1.86000000	447.11849043	22.00000000
3523	OpenWetRich	3.70000000	215.27335133	0.00000000
3524	OpenWetRich	3.17000000	199.48917365	0.00000000
3818	OpenWetRich	3.84000000	240.04725382	0.00000000
3819	OpenWetRich	3.30000000	254.43990160	0.00000000
4113	OpenWetRich	3.93000000	260.48609704	0.00000000
4114	OpenWetRich	2.00000000	169.31285754	0.00000000
4408	OpenWetRich	3.21000000	183.80716649	0.00000000
4409	OpenWetRich	2.00000000	150.69992767	0.00000000
4703	OpenWetRich	3.79000000	188.77002083	0.00000000
4704	OpenWetRich	1.61000000	115.03572529	6.00000000
5298	OpenWetRich	3.05000000	213.12159616	28.00000000
5299	OpenWetRich	2.78000000	169.70286240	28.00000000
5594	OpenWetRich	3.89000000	302.56340530	0.00000000
5595	OpenWetRich	1.40000000	77.94608589	27.00000000
5889	OpenWetRich	1.44000000	129.68807730	0.00000000
5890	OpenWetRich	1.46000000	92.14625006	0.00000000
5891	OpenWetRich	1.15000000	71.55327414	19.00000000
6165	OpenWetRich	1.74000000	131.85184514	0.00000000
6166	OpenWetRich	2.76000000	144.47473452	0.00000000
6167	OpenWetRich	1.73000000	49.85438113	0.00000000
6185	OpenWetRich	3.12000000	195.49912611	0.00000000
6186	OpenWetRich	3.67000000	211.40779661	0.00000000
6188	OpenWetRich	2.77000000	29.55458080	20.00000000
6189	OpenWetRich	1.32000000	33.34605220	14.00000000
6461	OpenWetRich	2.58000000	204.93303513	0.00000000
6462	OpenWetRich	3.85000000	284.48374897	0.00000000
6463	OpenWetRich	3.78000000	191.49279079	0.00000000
6487	OpenWetRich	1.51000000	161.68159163	6.00000000
6754	OpenWetRich	1.15000000	33.96018900	0.00000000
6755	OpenWetRich	2.18000000	161.19209336	0.00000000
6756	OpenWetRich	2.98000000	245.39553707	0.00000000
6757	OpenWetRich	3.82000000	299.80951177	0.00000000
6758	OpenWetRich	3.88000000	291.32229021	0.00000000
6773	OpenWetRich	2.74000000	230.72844195	17.00000000
6774	OpenWetRich	3.68000000	268.67377384	0.00000000
7050	OpenWetRich	1.31000000	92.09318739	0.00000000
7051	OpenWetRich	2.28000000	156.06073131	0.00000000
7052	OpenWetRich	2.97000000	206.33298284	0.00000000
7053	OpenWetRich	3.87000000	244.94745837	0.00000000
7068	OpenWetRich	2.72000000	211.27531534	8.00000000
7069	OpenWetRich	3.69000000	222.75717720	0.00000000
7344	OpenWetRich	1.42000000	45.86584755	0.00000000
7345	OpenWetRich	2.43000000	161.72687973	0.00000000
7346	OpenWetRich	3.37000000	225.22129885	0.00000000
7347	OpenWetRich	3.18000000	206.42716564	0.00000000
7348	OpenWetRich	3.50000000	213.33160703	0.00000000
7638	OpenWetRich	2.11000000	50.77146094	0.00000000
7639	OpenWetRich	1.18000000	14.53122556	0.00000000
7640	OpenWetRich	1.78000000	51.71869112	0.00000000
7641	OpenWetRich	3.27000000	217.90239696	0.00000000
7642	OpenWetRich	3.81000000	249.14506862	0.00000000
7933	OpenWetRich	1.26000000	11.79507155	0.00000000
7934	OpenWetRich	2.61000000	31.12416120	0.00000000
7935	OpenWetRich	3.72000000	45.81030275	0.00000000
7936	OpenWetRich	3.39000000	67.69943928	16.00000000
7937	OpenWetRich	3.20000000	60.64554331	28.00000000
7952	OpenWetRich	2.21000000	148.87147131	15.00000000
8229	OpenWetRich	2.18000000	20.62454798	0.00000000
8230	OpenWetRich	2.92000000	29.40833969	0.00000000
8231	OpenWetRich	1.99000000	19.27180248	55.00000000
8246	OpenWetRich	1.84000000	98.65608932	31.00000000
8247	OpenWetRich	3.89000000	234.40702794	6.00000000
8524	OpenWetRich	1.87000000	15.54048557	23.00000000
8525	OpenWetRich	2.77000000	25.82637135	28.00000000
8540	OpenWetRich	1.70000000	28.66033374	26.00000000
8819	OpenWetRich	3.12000000	3.13695259	33.00000000
8820	OpenWetRich	3.39000000	5.25355031	13.00000000
8834	OpenWetRich	3.30000000	87.52387692	22.00000000
8835	OpenWetRich	3.65000000	54.16204623	6.00000000
9129	OpenWetRich	3.85000000	250.97832964	0.00000000
9130	OpenWetRich	4.00000000	249.96874529	0.00000000
9408	OpenWetRich	2.64000000	19.16413825	19.00000000
9409	OpenWetRich	2.63000000	0.11486213	7.00000000
9423	OpenWetRich	2.60000000	210.58296552	15.00000000
9424	OpenWetRich	3.85000000	342.88403421	0.00000000
9425	OpenWetRich	3.78000000	305.97201170	0.00000000
9703	OpenWetRich	3.42000000	14.49919206	13.00000000
9717	OpenWetRich	3.19000000	234.35796389	26.00000000
9718	OpenWetRich	3.87000000	363.06029780	0.00000000
9719	OpenWetRich	2.42000000	248.85859437	31.00000000
9720	OpenWetRich	1.37000000	137.73098965	32.00000000
10010	OpenWetRich	1.94000000	118.76976863	35.00000000
10011	OpenWetRich	3.88000000	289.62508179	5.00000000
10012	OpenWetRich	3.88000000	387.42241720	0.00000000
10013	OpenWetRich	2.99000000	318.67931700	0.00000000
10014	OpenWetRich	2.93000000	302.20523238	20.00000000
10293	OpenWetRich	3.19000000	3.41682129	13.00000000
10304	OpenWetRich	2.90000000	225.46518706	28.00000000
10305	OpenWetRich	3.82000000	370.63722249	3.00000000
10306	OpenWetRich	3.77000000	380.63828229	0.00000000
10307	OpenWetRich	2.42000000	235.18103213	0.00000000
10597	OpenWetRich	1.34000000	82.05559446	15.00000000
10598	OpenWetRich	3.01000000	212.18177953	20.00000000
10599	OpenWetRich	3.68000000	286.86416844	0.00000000
10600	OpenWetRich	3.43000000	349.09662999	0.00000000
10601	OpenWetRich	3.33000000	331.07644556	0.00000000
10602	OpenWetRich	3.46000000	382.44446483	0.00000000
10878	OpenWetRich	1.36000000	106.63712178	10.00000000
10879	OpenWetRich	2.37000000	1.66620502	27.00000000
10892	OpenWetRich	2.99000000	169.46592166	0.00000000
10893	OpenWetRich	3.81000000	263.34288456	0.00000000
10894	OpenWetRich	3.55000000	271.11813788	0.00000000
11170	OpenWetRich	2.44000000	241.65195413	18.00000000
11172	OpenWetRich	2.72000000	240.22248730	11.00000000
11173	OpenWetRich	2.56000000	213.27424373	0.00000000
11174	OpenWetRich	1.80000000	71.64681566	0.00000000
11464	OpenWetRich	2.99000000	151.43555753	0.00000000
11465	OpenWetRich	3.44000000	312.66598383	0.00000000
11466	OpenWetRich	3.60000000	319.87761834	0.00000000
11467	OpenWetRich	3.86000000	330.23876911	0.00000000
11468	OpenWetRich	3.79000000	315.74585285	0.00000000
11757	OpenWetRich	1.30000000	29.98634435	0.00000000
11758	OpenWetRich	3.02000000	26.89420617	7.00000000
11759	OpenWetRich	3.03000000	17.92343135	22.00000000
11761	OpenWetRich	3.73000000	314.26585526	0.00000000
11762	OpenWetRich	3.56000000	296.58449825	0.00000000
11763	OpenWetRich	3.88000000	225.77078154	0.00000000
11775	OpenWetRich	1.07000000	5.37038170	7.00000000
12051	OpenWetRich	1.34000000	34.55028844	17.00000000
12053	OpenWetRich	1.16000000	3.29483736	55.00000000
12054	OpenWetRich	3.19000000	0.00000000	14.00000000
12055	OpenWetRich	3.23000000	2.50434724	34.00000000
12056	OpenWetRich	3.17000000	79.03950829	41.00000000
12070	OpenWetRich	2.87000000	166.75135533	12.00000000
12346	OpenWetRich	1.15000000	34.35189076	34.00000000
12348	OpenWetRich	2.68000000	14.79203209	36.00000000
12349	OpenWetRich	3.72000000	0.00000000	14.00000000
12350	OpenWetRich	3.81000000	21.96269565	4.00000000
12364	OpenWetRich	2.85000000	228.76852493	11.00000000
12365	OpenWetRich	3.93000000	315.45974745	0.00000000
12366	OpenWetRich	3.83000000	295.83563472	0.00000000
12641	OpenWetRich	1.86000000	81.46124680	21.00000000
12642	OpenWetRich	2.46000000	115.41969351	22.00000000
12643	OpenWetRich	2.48000000	137.12260598	26.00000000
12644	OpenWetRich	1.77000000	61.04365925	23.00000000
12645	OpenWetRich	2.85000000	81.27850634	42.00000000
12648	OpenWetRich	3.29000000	29.17132666	26.00000000
12658	OpenWetRich	2.38000000	191.44746436	5.00000000
12659	OpenWetRich	2.20000000	181.21606884	45.00000000
12661	OpenWetRich	3.10000000	252.50838988	3.00000000
12937	OpenWetRich	2.63000000	172.67943494	0.00000000
12938	OpenWetRich	3.43000000	300.71247138	0.00000000
12939	OpenWetRich	3.37000000	281.56640326	13.00000000
12940	OpenWetRich	3.17000000	262.81841950	0.00000000
12941	OpenWetRich	2.94000000	192.39391473	0.00000000
12942	OpenWetRich	2.07000000	61.15936560	0.00000000
12943	OpenWetRich	1.50000000	19.50930094	34.00000000
12952	OpenWetRich	1.18000000	81.03575305	0.00000000
12953	OpenWetRich	3.85000000	314.21989888	0.00000000
12954	OpenWetRich	3.56000000	295.59528365	9.00000000
12955	OpenWetRich	1.51000000	125.29001607	34.00000000
12956	OpenWetRich	3.13000000	253.60301172	8.00000000
13235	OpenWetRich	3.14000000	276.50791899	0.00000000
13236	OpenWetRich	3.02000000	232.33054832	0.00000000
13237	OpenWetRich	2.99000000	138.82016069	0.00000000
13247	OpenWetRich	1.12000000	21.94343337	0.00000000
13248	OpenWetRich	3.76000000	260.12350938	0.00000000
13249	OpenWetRich	3.70000000	293.88476675	0.00000000
13250	OpenWetRich	2.76000000	216.25408039	41.00000000
13251	OpenWetRich	3.76000000	244.39431399	0.00000000
13530	OpenWetRich	3.69000000	312.38133393	0.00000000
13531	OpenWetRich	3.55000000	253.32144327	0.00000000
13532	OpenWetRich	1.23000000	65.64792026	1.00000000
13825	OpenWetRich	3.91000000	300.38526715	0.00000000
13826	OpenWetRich	2.60000000	167.85662949	0.00000000
14120	OpenWetRich	3.68000000	169.36413533	0.00000000
14121	OpenWetRich	1.94000000	75.30932402	1.00000000
14416	OpenWetRich	1.29000000	18.72955477	5.00000000
15593	OpenWetRich	1.00000000	44.05825797	0.00000000
15594	OpenWetRich	3.05000000	147.82262623	0.00000000
15595	OpenWetRich	2.10000000	93.75289474	2.00000000
15610	OpenWetRich	3.74000000	290.75313628	14.00000000
15611	OpenWetRich	3.14000000	304.77866484	31.00000000
15888	OpenWetRich	2.65000000	125.19654969	0.00000000
15890	OpenWetRich	2.65000000	175.36524980	11.00000000
15905	OpenWetRich	3.93000000	379.56362688	1.00000000
15906	OpenWetRich	2.93000000	288.46339791	48.00000000
16180	OpenWetRich	3.10000000	332.13358296	0.00000000
16181	OpenWetRich	3.62000000	247.83451956	0.00000000
16183	OpenWetRich	3.55000000	211.05976922	15.00000000
16184	OpenWetRich	1.55000000	122.81958821	32.00000000
16200	OpenWetRich	3.96000000	353.93155784	0.00000000
16475	OpenWetRich	3.03000000	377.42110318	0.00000000
16476	OpenWetRich	1.63000000	179.13554622	0.00000000
16477	OpenWetRich	1.64000000	148.50378725	0.00000000
16478	OpenWetRich	2.66000000	159.63193530	19.00000000
16479	OpenWetRich	1.52000000	130.05282612	8.00000000
16480	OpenWetRich	2.55000000	233.70130917	0.00000000
16491	OpenWetRich	3.32000000	0.00000000	11.00000000
16495	OpenWetRich	3.31000000	323.63694958	18.00000000
16496	OpenWetRich	3.23000000	323.80730440	3.00000000
16770	OpenWetRich	2.34000000	307.25797426	19.00000000
16771	OpenWetRich	2.38000000	288.06317795	23.00000000
16772	OpenWetRich	2.62000000	328.52842024	0.00000000
16773	OpenWetRich	2.94000000	238.56268271	14.00000000
16786	OpenWetRich	3.62000000	0.02814158	8.00000000
16790	OpenWetRich	1.80000000	88.18821829	31.00000000
17063	OpenWetRich	2.79000000	329.76357467	0.00000000
17064	OpenWetRich	3.66000000	459.96244612	10.00000000
17065	OpenWetRich	3.65000000	482.22626456	21.00000000
17066	OpenWetRich	1.70000000	196.28606308	62.00000000
17067	OpenWetRich	2.27000000	268.91750928	43.00000000
17068	OpenWetRich	3.30000000	212.86950541	20.00000000
17069	OpenWetRich	3.32000000	216.00414771	16.00000000
17358	OpenWetRich	1.62000000	111.33439505	0.00000000
17359	OpenWetRich	3.74000000	410.47464551	0.00000000
17360	OpenWetRich	3.86000000	446.65571674	0.00000000
17361	OpenWetRich	3.67000000	413.07173507	8.00000000
17362	OpenWetRich	3.64000000	238.20501532	13.00000000
17363	OpenWetRich	3.17000000	103.25141554	22.00000000
17364	OpenWetRich	3.50000000	169.41609910	0.00000000
17365	OpenWetRich	1.15000000	62.19566058	13.00000000
17660	OpenWetRich	3.47000000	162.76353729	0.00000000
17661	OpenWetRich	1.19000000	53.61386519	36.00000000
17955	OpenWetRich	2.63000000	97.69743047	1.00000000
17956	OpenWetRich	1.97000000	70.85238912	35.00000000
18250	OpenWetRich	2.11000000	73.23818337	0.00000000
18545	OpenWetRich	1.01000000	37.79667196	0.00000000
18841	OpenWetRich	1.46000000	58.58830561	0.00000000
18842	OpenWetRich	3.16000000	67.95118799	0.00000000
19135	OpenWetRich	3.17000000	203.79967122	3.00000000
19136	OpenWetRich	3.84000000	121.25408054	0.00000000
19430	OpenWetRich	2.02000000	156.15786707	0.00000000
19431	OpenWetRich	2.93000000	107.85295871	0.00000000
19725	OpenWetRich	1.44000000	72.65232040	0.00000000
19726	OpenWetRich	3.49000000	133.82954842	0.00000000
19732	OpenWetRich	3.12000000	453.19437369	11.00000000
19733	OpenWetRich	3.76000000	600.32510709	0.00000000
20020	OpenWetRich	1.90000000	65.45033642	0.00000000
20021	OpenWetRich	3.48000000	94.44089784	2.00000000
20027	OpenWetRich	2.78000000	415.78567804	0.00000000
20028	OpenWetRich	3.67000000	569.88453044	0.00000000
20029	OpenWetRich	3.03000000	393.68421108	0.00000000
20315	OpenWetRich	3.12000000	97.66933787	0.00000000
20316	OpenWetRich	1.22000000	28.17963911	34.00000000
20317	OpenWetRich	1.44000000	27.14127954	16.00000000
20322	OpenWetRich	2.74000000	336.96782585	5.00000000
20323	OpenWetRich	3.30000000	402.15706317	0.00000000
20324	OpenWetRich	4.00000000	494.53662260	0.00000000
20325	OpenWetRich	1.45000000	175.64870954	0.00000000
20611	OpenWetRich	3.67000000	72.57304354	16.00000000
20612	OpenWetRich	3.14000000	91.31259779	0.00000000
20613	OpenWetRich	1.64000000	45.42168380	4.00000000
20617	OpenWetRich	2.10000000	228.15782516	25.00000000
20618	OpenWetRich	3.14000000	388.44433628	0.00000000
20619	OpenWetRich	3.92000000	511.66539552	0.00000000
20620	OpenWetRich	3.62000000	430.33434529	0.00000000
20908	OpenWetRich	2.15000000	41.36601071	2.00000000
20913	OpenWetRich	3.94000000	441.03614135	1.00000000
20914	OpenWetRich	3.69000000	421.23536431	0.00000000
20915	OpenWetRich	4.00000000	351.39003792	0.00000000
21203	OpenWetRich	1.54000000	27.01719686	3.00000000
21208	OpenWetRich	3.29000000	253.23865162	19.00000000
21209	OpenWetRich	3.87000000	286.96167854	0.00000000
21210	OpenWetRich	3.49000000	249.35949370	0.00000000
21498	OpenWetRich	1.65000000	28.94699656	2.00000000
21503	OpenWetRich	1.83000000	97.08767864	15.00000000
21504	OpenWetRich	3.72000000	210.32519562	0.00000000
21793	OpenWetRich	1.02000000	22.64053544	0.00000000
22088	OpenWetRich	1.59000000	20.91264275	0.00000000
22383	OpenWetRich	1.98000000	26.78103388	4.00000000
22406	OpenWetRich	1.93000000	30.23574063	60.00000000
22678	OpenWetRich	1.58000000	29.19637034	4.00000000
22701	OpenWetRich	3.88000000	0.91641639	16.00000000
22973	OpenWetRich	1.80000000	36.47892266	4.00000000
23274	OpenWetRich	3.05000000	173.25930385	2.00000000
23569	OpenWetRich	3.71000000	291.48199419	2.00000000
23570	OpenWetRich	3.23000000	207.00620982	0.00000000
23857	OpenWetRich	1.16000000	10.96635840	12.00000000
23864	OpenWetRich	3.23000000	256.49991414	0.00000000
23865	OpenWetRich	3.77000000	296.19596149	0.00000000
24158	OpenWetRich	1.30000000	105.33370737	0.00000000
24159	OpenWetRich	4.00000000	323.63641802	0.00000000
24160	OpenWetRich	3.97000000	297.58489779	0.00000000
24453	OpenWetRich	2.31000000	179.11988731	0.00000000
24454	OpenWetRich	4.00000000	300.18751064	0.00000000
25034	OpenWetRich	3.92000000	320.07563016	0.00000000
25035	OpenWetRich	2.43000000	111.87687514	5.00000000
25318	OpenWetRich	2.43000000	249.82325664	0.00000000
25329	OpenWetRich	4.00000000	321.86174318	0.00000000
25330	OpenWetRich	2.14000000	92.21535281	10.00000000
25603	OpenWetRich	1.46000000	298.48621061	0.00000000
25604	OpenWetRich	1.36000000	277.04277862	26.00000000
25606	OpenWetRich	2.27000000	468.82274631	0.00000000
25607	OpenWetRich	1.21000000	266.32904711	0.00000000
25611	OpenWetRich	2.96000000	357.68144861	0.00000000
25612	OpenWetRich	3.82000000	386.23636710	0.00000000
25613	OpenWetRich	3.36000000	228.49348583	0.00000000
25622	OpenWetRich	2.57000000	263.59475996	0.00000000
25623	OpenWetRich	2.73000000	213.94747923	0.00000000
25624	OpenWetRich	3.08000000	185.86923002	0.00000000
25625	OpenWetRich	1.46000000	62.11526762	0.00000000
25877	OpenWetRich	1.63000000	73.88380797	0.00000000
25899	OpenWetRich	1.46000000	317.31718019	1.00000000
25900	OpenWetRich	2.35000000	458.45588984	0.00000000
25901	OpenWetRich	1.77000000	331.82996682	0.00000000
25902	OpenWetRich	3.53000000	477.82686053	0.00000000
25903	OpenWetRich	3.38000000	450.92091876	0.00000000
25904	OpenWetRich	3.45000000	491.49117046	0.00000000
25905	OpenWetRich	3.91000000	458.04968608	0.00000000
25906	OpenWetRich	3.69000000	381.89514020	0.00000000
25907	OpenWetRich	3.74000000	290.61682488	0.00000000
25917	OpenWetRich	3.97000000	283.16124412	0.00000000
25918	OpenWetRich	3.94000000	249.55696113	0.00000000
25919	OpenWetRich	4.00000000	226.22447765	0.00000000
25920	OpenWetRich	2.72000000	131.45238114	2.00000000
26172	OpenWetRich	3.31000000	444.00568632	0.00000000
26173	OpenWetRich	3.44000000	291.34330750	0.00000000
26193	OpenWetRich	2.75000000	558.57952666	0.00000000
26194	OpenWetRich	2.83000000	645.54379884	0.00000000
26195	OpenWetRich	3.85000000	745.60415672	0.00000000
26196	OpenWetRich	2.35000000	367.98669989	0.00000000
26197	OpenWetRich	3.90000000	224.31295357	0.00000000
26198	OpenWetRich	3.42000000	151.36706008	0.00000000
26199	OpenWetRich	3.71000000	208.02235581	0.00000000
26200	OpenWetRich	3.90000000	234.22794640	0.00000000
26212	OpenWetRich	3.54000000	165.67389854	2.00000000
26213	OpenWetRich	3.61000000	209.55497636	0.00000000
26214	OpenWetRich	3.92000000	195.73096189	0.00000000
26215	OpenWetRich	1.82000000	62.93377967	2.00000000
26466	OpenWetRich	1.29000000	187.67134130	0.00000000
26467	OpenWetRich	1.82000000	261.96982969	0.00000000
26484	OpenWetRich	1.03000000	110.33081224	0.00000000
26485	OpenWetRich	2.28000000	290.94562315	0.00000000
26486	OpenWetRich	1.65000000	252.68133623	20.00000000
26487	OpenWetRich	2.51000000	349.76961160	36.00000000
26488	OpenWetRich	3.64000000	490.48594197	0.00000000
26489	OpenWetRich	3.87000000	568.14434459	0.00000000
26490	OpenWetRich	3.61000000	369.50531738	0.00000000
26495	OpenWetRich	3.93000000	34.12855510	0.00000000
26507	OpenWetRich	2.46000000	74.52305514	24.00000000
26508	OpenWetRich	3.52000000	171.64983964	2.00000000
26509	OpenWetRich	3.35000000	167.23522600	0.00000000
26761	OpenWetRich	2.30000000	330.75022204	23.00000000
26779	OpenWetRich	1.98000000	215.11109881	12.00000000
26780	OpenWetRich	1.30000000	159.00738684	43.00000000
26782	OpenWetRich	1.82000000	280.36064060	29.00000000
26783	OpenWetRich	3.94000000	497.54089803	0.00000000
26784	OpenWetRich	3.98000000	432.90012444	0.00000000
26790	OpenWetRich	3.81000000	3.66418029	0.00000000
26802	OpenWetRich	3.76000000	126.24085670	0.00000000
26803	OpenWetRich	3.28000000	152.43330888	0.00000000
26804	OpenWetRich	1.41000000	77.35134121	0.00000000
26831	OpenWetRich	1.90000000	93.44454224	55.00000000
26832	OpenWetRich	3.12000000	113.11545194	9.00000000
27062	OpenWetRich	1.01000000	182.66534532	0.00000000
27071	OpenWetRich	1.93000000	158.71598761	0.00000000
27072	OpenWetRich	2.16000000	190.08703064	0.00000000
27073	OpenWetRich	3.15000000	415.56784653	0.00000000
27074	OpenWetRich	1.99000000	224.28066982	34.00000000
27075	OpenWetRich	3.08000000	303.17390269	36.00000000
27076	OpenWetRich	3.66000000	463.76387917	28.00000000
27077	OpenWetRich	3.84000000	541.51074872	8.00000000
27078	OpenWetRich	3.86000000	418.41036561	0.00000000
27079	OpenWetRich	3.92000000	294.50295058	0.00000000
27094	OpenWetRich	2.37000000	54.56333099	6.00000000
27095	OpenWetRich	1.87000000	61.53881461	5.00000000
27102	OpenWetRich	1.35000000	30.12530195	5.00000000
27103	OpenWetRich	2.53000000	26.11074923	14.00000000
27104	OpenWetRich	1.74000000	11.02918969	17.00000000
27125	OpenWetRich	1.90000000	150.26528691	4.00000000
27127	OpenWetRich	3.77000000	244.47656081	0.00000000
27357	OpenWetRich	2.93000000	537.41499778	0.00000000
27358	OpenWetRich	2.03000000	352.19446326	19.00000000
27359	OpenWetRich	1.09000000	166.16175251	3.00000000
27365	OpenWetRich	2.06000000	174.42413583	0.00000000
